ID_REF	GSM1684095	GSM1684096	GSM1684097	GSM1684098	GSM1684099	GSM1684100	GSM1684101	GSM1684102	GSM1684103	GSM1684104
ILMN_2388466	1503.248	1341.02	1064.367	1578.384	719.7045	1154.389	843.3846	1397.099	913.6683	1299.598
ILMN_2388484	117.2876	97.35091	91.98663	91.46964	94.75136	103.0985	99.35619	105.4977	105.3087	110.7035
ILMN_2388507	732.762	657.1946	887.6161	801.1059	1224.398	896.7271	876.8182	650.2618	1050.189	735.8034
ILMN_2388517	85.49551	102.8762	97.53306	100.5583	100.7839	112.1287	102.6871	95.23538	93.18036	103.3311
ILMN_2388539	130.8139	116.2558	163.4354	149.1542	177.2162	167.7566	181.2184	135.0046	161.3151	128.2265
ILMN_2388547	4801.034	5207.348	5085.908	7535.308	2625.651	6354.634	3581.326	6610.456	4322.729	7462.208
ILMN_2388585	224.4514	297.4585	230.421	225.8992	208.0413	195.4008	233.6902	324.6649	193.9267	178.7341
ILMN_2388605	2221.403	1943.079	2057.069	2170.807	2313.727	2250.015	2352.78	2360.916	3018.151	2100.681
ILMN_2388669	100.9568	98.97768	119.5675	105.2833	109.4148	100.6975	112.0117	106.444	112.4834	99.54092
ILMN_2388701	167.3707	148.9733	144.1934	129.6902	148.1804	182.3253	147.3142	150.3043	146.4155	155.4851
ILMN_2388716	91.68307	86.76611	89.74088	83.65086	82.96408	80.14819	87.23011	82.54484	92.88507	97.68399
ILMN_2388746	97.27667	113.5696	103.5899	130.7468	100.5084	102.8066	95.39706	83.39316	105.4896	86.99706
ILMN_2388800	163.8825	116.846	115.9442	116.181	95.72625	111.5404	93.46381	119.8095	96.1557	110.1833
ILMN_2388874	109.677	102.2686	110.7475	102.9135	112.9745	104.3331	119.2434	103.0049	117.5729	115.1842
ILMN_2388955	104.2318	95.69882	111.5526	112.663	97.52879	94.08801	116.8667	89.20295	94.85033	112.6751
ILMN_2388965	91.34356	87.10149	89.19783	92.72414	86.76611	97.44286	89.44616	95.43844	87.06512	85.88094
ILMN_2388975	1417.234	407.7445	830.8378	331.78	1500.818	350.478	935.9483	327.4492	673.9252	228.0932
ILMN_2389013	386.1243	587.1201	407.3784	506.3172	400.8522	366.3792	388.5318	503.9023	512.2521	664.6028
ILMN_2389054	106.6985	109.3525	102.6345	106.7541	93.84874	110.7464	105.9508	97.37827	88.54237	95.52022
ILMN_2389064	101.3535	86.22682	90.49152	100.6136	95.03654	114.9965	94.06303	102.5062	115.8245	98.65134
ILMN_2389069	82.17329	83.04083	84.00972	89.63569	89.80222	91.2298	99.3217	105.4275	95.98595	84.87725
ILMN_2389080	90.0838	93.40736	91.22792	90.11734	98.45636	100.6911	79.84763	94.50899	91.69061	93.78606
ILMN_2389114	99.41155	98.66206	110.977	103.4648	107.9348	110.3783	115.6516	145.6111	107.606	143.9703
ILMN_2389151	536.3804	600.186	754.5479	774.9564	707.3936	949.3161	1071.468	1101.867	548.0496	612.9562
ILMN_2389155	297.6162	258.1212	345.012	434.4044	293.8946	404.8494	399.5104	388.7344	187.9885	227.6913
ILMN_2389211	22303.32	20583.46	20424.67	21377.91	18848.39	19026.63	17931.05	16888.4	19600.21	18109.06
ILMN_2389218	97.78988	83.81931	81.18547	71.79964	96.60582	89.07018	83.12937	111.0809	94.87054	93.88716
ILMN_2389273	409.1686	425.1135	447.1683	480.8968	350.074	518.451	440.0468	568.4127	325.5172	428.269
ILMN_2389347	124.4074	130.5556	119.2339	163.7535	143.0182	143.6996	136.3867	153.4935	120.8991	131.5835
ILMN_2389376	467.2815	392.52	282.0756	209.1762	329.2559	214.7324	349.6633	254.6869	460.4081	352.2224
ILMN_2389429	197.8422	125.8187	174.3171	168.9214	158.0393	209.1762	171.738	179.3499	173.239	146.4155
ILMN_2389445	128.1614	101.0684	106.3263	103.0384	93.45847	116.4582	102.0216	103.3459	103.0831	96.70709
ILMN_2389501	91.82768	91.10521	82.01145	88.66061	95.59595	90.35664	86.77214	90.38147	95.94237	106.6447
ILMN_2389506	81.1465	81.40634	86.50124	88.06665	93.94528	80.8413	97.88869	89.86213	85.40099	93.76828
ILMN_2389528	113.7825	110.5478	88.46359	101.2735	93.4248	101.7537	103.1763	95.97612	109.1136	108.737
ILMN_2389582	642.7799	819.1202	664.6028	645.1095	645.6623	776.7969	876.2434	927.0818	874.9882	934.9
ILMN_2389590	1075.305	848.2208	2065.294	1946.228	171.1776	165.6062	1296.862	1270.101	1308.302	922.9927
ILMN_2389794	82.29091	86.73439	91.47876	79.33006	83.82485	81.4208	88.26707	89.08351	91.25605	77.55742
ILMN_2389810	358.4567	344.4285	353.8384	524.4514	228.7823	421.0187	264.3882	356.751	297.7669	406.3929
ILMN_2389844	337.819	325.8466	406.8949	365.8697	340.4676	324.1399	326.3596	352.4497	340.0577	293.5992
ILMN_2389851	132.0222	94.30697	95.35536	96.74288	104.4429	105.4774	100.31	118.0781	99.05557	94.4171
ILMN_2389876	97.4687	95.37153	89.47025	93.44873	104.5696	91.12222	95.62637	84.15619	88.65888	104.8898
ILMN_2389935	229.0177	280.3659	194.8602	229.6312	200.8267	221.2562	237.445	298.8331	193.3163	229.1317
ILMN_2389957	87.69141	88.02138	83.91021	97.23917	90.42871	102.0605	86.89349	102.77	116.3803	105.6172
ILMN_2389970	108.5206	117.3035	99.84142	117.4908	99.99635	98.34081	106.6551	99.65885	100.5196	131.9322
ILMN_2389984	78.43176	81.26971	79.83194	76.18821	84.19156	84.38557	86.61954	86.74809	79.55249	95.55231
ILMN_2389995	99.1828	98.36917	101.6231	95.14573	118.628	104.6193	91.39175	100.4659	98.46415	108.8911
ILMN_2390017	104.9128	97.91666	100.1683	82.88935	99.44247	95.32526	89.05977	107.4526	114.0428	97.62268
ILMN_2390099	84.81496	96.37486	103.8271	91.8319	95.16132	104.0786	118.479	112.5144	99.58719	82.26618
ILMN_2390114	299.511	320.769	459.0428	419.6414	317.5246	408.3363	249.3122	360.6446	323.516	444.9637
ILMN_2390162	4060.347	3899.193	3490.642	4304.605	2330.871	3705.617	2871.423	4547.464	3423.851	5296.746
ILMN_2390197	84.95021	90.17085	88.283	87.0526	95.17912	96.10028	105.5553	101.1981	88.74683	93.01707
ILMN_2390227	316.4285	275.1982	465.1783	334.8885	626.6292	370.3911	369.8014	236.2675	423.4329	205.4591
ILMN_2390299	637.3875	788.0966	1239.882	1303.756	861.3301	1562.151	1331.327	1673.587	1720.791	2760.844
ILMN_2390310	1671.889	2335.104	427.0912	1050.189	495.3311	1095.368	579.8956	1530.492	602.0083	1469.117
ILMN_2390318	130.5836	120.5525	126.8246	113.7629	117.1181	120.3348	112.1694	116.7554	126.305	132.852
ILMN_2390338	451.2182	294.7462	653.2319	516.8568	495.5524	493.8111	604.7689	393.8802	480.4165	388.956
ILMN_2390416	388.8349	580.5985	335.6805	470.936	343.1608	412.9621	266.7574	299.511	360.6446	384.8338
ILMN_2390427	76.28156	74.82822	83.13567	79.11758	99.18996	75.03973	88.47946	78.02658	80.34293	91.70157
ILMN_2390435	99.09573	93.83338	96.31425	90.84384	93.32594	98.27457	113.716	96.30902	112.4004	111.6672
ILMN_2390453	109.1733	105.5344	154.7447	118.0949	143.9173	131.6197	127.3332	115.1465	114.9376	113.8857
ILMN_2390457	107.8541	136.0222	122.9233	113.5065	121.6442	118.4915	115.4253	102.2534	142.3117	135.4172
ILMN_2390472	265.0222	233.3145	228.7823	250.4049	222.2548	242.7546	255.3025	222.554	265.2197	248.5156
ILMN_2390504	98.60991	90.67883	92.3572	98.56626	94.7255	90.00346	94.58858	83.73898	90.15485	84.69736
ILMN_2390526	104.5071	112.469	110.6343	97.17599	113.909	109.143	117.3671	85.11692	113.6167	103.8043
ILMN_2390544	91.69061	96.76582	90.16228	97.90815	100.5649	113.716	97.77002	92.571	88.8372	94.33078
ILMN_2390586	233.9316	225.5956	283.4059	324.0466	173.2905	257.7633	256.8265	369.5776	218.758	368.4373
ILMN_2390609	225.6453	266.0434	187.0635	209.601	182.1901	175.3081	136.2183	161.3151	295.1502	401.7191
ILMN_2390739	95.98785	91.28336	94.78991	102.7308	121.2999	115.1345	129.7336	118.5	108.9562	107.242
ILMN_2390821	642.1586	721.8152	535.1721	633.2835	491.7564	634.9017	859.4564	984.3647	911.3011	922.4482
ILMN_2390853	709.5637	355.613	1369.652	617.0174	2937.407	1002.532	1576.871	508.4331	1408.779	423.1203
ILMN_2390859	972.9056	1081.937	507.6812	627.5139	304.7323	638.2145	284.9193	455.4024	404.1341	740.7694
ILMN_2390919	96.40588	87.65606	86.87125	81.36635	105.2052	89.73036	94.6702	99.7534	103.2991	104.5183
ILMN_2390946	151.2048	97.88548	102.6469	106.8857	112.6239	110.1175	117.1634	116.9579	97.51643	121.036
ILMN_2390974	852.8052	673.9252	683.4359	566.4435	738.4825	566.7155	602.4683	466.2544	571.2269	476.8097
ILMN_2391051	89.41607	95.00838	78.91064	88.57169	94.12921	90.18015	93.26894	91.03151	82.04623	95.29133
ILMN_2391071	107.4137	94.43761	88.50684	94.64499	88.77341	96.69481	98.57606	93.6208	94.17043	98.51863
ILMN_2391141	630.1248	650.2618	590.0517	711.2631	633.6113	719.4548	730.2874	646.9907	618.099	683.7676
ILMN_2391150	126.008	110.8045	120.0327	120.2297	103.3154	113.4376	116.5448	97.6593	114.4448	122.6242
ILMN_2391169	94.03714	106.6168	94.13166	91.38074	101.4804	109.0604	100.9891	82.40862	102.4671	94.08902
ILMN_2391176	119.3169	120.9274	121.5387	99.25122	97.42063	92.3964	102.4081	92.41396	104.3584	110.1196
ILMN_2391178	89.80222	91.55552	92.66418	83.98901	94.28736	104.8558	88.72568	93.31172	122.8707	106.1418
ILMN_2391219	127.4793	118.1258	109.7745	151.4133	121.9321	132.1663	120.527	118.2962	108.6461	124.5299
ILMN_2391231	81.41765	75.97743	84.67809	81.15931	83.32623	88.64719	100.3285	84.20313	83.26952	78.65924
ILMN_2391245	89.92319	97.4451	81.31239	88.37767	88.79546	95.90285	88.68977	88.11369	100.9468	82.78551
ILMN_2391264	111.1763	108.2075	104.9511	104.9412	95.35979	113.8417	103.48	105.1136	107.011	116.3933
ILMN_2391324	90.73367	86.84425	94.85973	82.94462	102.6135	94.51606	101.0886	115.3199	92.16196	106.317
ILMN_2391333	227.7581	195.6412	194.0159	225.6259	159.8498	209.2888	159.7638	250.6302	157.8101	234.8621
ILMN_2391345	116.5297	116.34	155.6061	130.873	124.9161	150.5658	135.2773	170.9864	134.7269	144.8619
ILMN_2391355	235.1839	233.0946	264.3129	269.0713	204.6308	281.5826	255.5083	309.2102	232.1412	309.4505
ILMN_2391400	92.83325	100.6988	105.9419	111.0132	104.6982	99.7534	97.11674	98.84972	97.64848	97.32423
ILMN_2391419	122.2299	269.6443	158.268	209.1997	123.5603	137.5164	106.2484	186.7331	115.4011	187.916
ILMN_2391436	90.09879	90.20514	90.55978	96.68893	84.45522	105.2681	99.57506	86.98481	105.8565	81.35899
ILMN_2391458	131.0831	117.6705	113.5279	126.6609	102.6687	127.6932	112.9234	157.9687	102.2805	150.4301
ILMN_2391512	88.35847	89.70224	96.22817	94.46638	139.2189	124.6548	137.9041	108.77	107.2801	98.56752
ILMN_2391522	220.6974	243.2738	234.6173	273.0499	169.5848	212.3695	206.2604	199.4262	201.8265	201.2021
ILMN_2391551	269.354	200.2737	326.2626	305.8362	316.6176	334.7065	380.7446	326.1979	313.976	302.8947
ILMN_2391683	96.62434	93.51891	95.48425	84.66673	96.67726	109.2557	106.342	100.737	110.9494	93.91469
ILMN_2391750	111.1675	84.92817	108.3992	96.77426	110.0901	108.0118	113.9078	107.034	117.3172	111.1888
ILMN_2391765	3318.465	1854.617	4287.723	2641.726	3507.712	2869.633	3106.534	1955.436	2858.875	2077.666
ILMN_2391789	102.9926	100.4953	107.4474	95.71032	120.1527	99.67522	100.841	104.0941	110.8362	94.97233
ILMN_2391861	255.3805	196.8432	248.4686	187.6521	3278.115	2747.191	1818.173	1145.752	1346.901	650.9344
ILMN_2391891	114.4392	88.30868	124.988	90.61053	106.0899	117.2328	98.65205	100.023	110.2692	106.3435
ILMN_2391900	128.8448	112.934	120.7696	112.8997	151.7291	118.1759	106.1405	92.98331	127.8516	116.3827
ILMN_2391912	112.5416	110.2456	113.6431	109.0725	111.5728	126.3888	123.624	128.9133	122.069	156.0974
ILMN_2391931	87.47758	98.02381	96.51986	99.63255	96.49658	100.8152	106.4806	92.11876	109.8268	107.8112
ILMN_2391959	81.11248	82.94462	82.42589	92.92499	80.22469	81.6434	77.16199	78.58678	80.1126	82.41829
ILMN_2391976	97.88548	92.59927	104.6182	105.2725	101.0403	112.5054	113.3326	102.0702	124.1572	108.022
ILMN_2392043	346.2328	195.9771	378.2989	268.8405	484.7135	339.8338	437.4339	273.2792	394.8358	298.1306
ILMN_2392080	222.6262	289.6254	173.3652	307.7708	163.8598	252.7725	322.1959	353.7235	243.2738	285.3573
ILMN_2392143	169.8687	156.901	153.1009	174.4631	129.8986	170.8456	156.7503	161.5317	162.8583	174.6303
ILMN_2392189	97.34946	88.93359	133.4758	110.4285	136.8977	102.9457	120.7543	90.90883	165.7534	114.2691
ILMN_2392261	85.94995	79.76925	88.21958	83.20728	90.91129	91.92951	91.76153	85.28211	91.08968	89.52353
ILMN_2392274	369.932	291.6581	489.181	318.3178	563.0333	369.6424	414.5807	244.8741	410.5311	317.6576
ILMN_2392286	559.2838	732.762	465.6657	572.0031	721.1652	534.6781	490.4473	522.7277	593.4548	578.4055
ILMN_2392352	107.5893	93.51967	185.3336	116.6305	288.5989	133.0166	164.7732	116.908	176.179	141.5443
ILMN_2392356	90.70079	90.17387	99.50266	89.30123	125.5199	103.1363	110.642	100.1755	97.2401	96.07911
ILMN_2392370	112.9814	90.3913	83.51574	89.6444	97.51252	84.67918	106.1024	103.9067	94.52184	102.1844
ILMN_2392472	91.74357	94.08299	91.24068	85.67441	83.822	96.37748	92.25166	91.49264	109.4311	94.57912
ILMN_2392546	1551.906	1447.702	1365.407	1144.873	1213.683	1726.167	1585.796	1452.199	759.3226	571.5859
ILMN_2392569	89.77077	90.25847	91.7259	89.68208	88.86481	84.02911	94.48051	91.83331	96.70709	78.72306
ILMN_2392624	88.77711	85.42228	105.5687	81.07226	82.16743	80.75122	83.3501	103.6266	76.80792	92.11971
ILMN_2392635	444.5858	549.8764	350.2678	360.3067	245.4533	307.0453	359.6914	361.0956	542.223	647.7628
ILMN_2392674	227.457	202.7031	196.755	204.1095	245.8622	198.6307	213.517	209.8689	246.7656	273.5177
ILMN_2392717	376.783	422.5078	648.743	530.4661	489.3018	431.1424	661.2035	653.0258	586.2943	542.5219
ILMN_2392747	105.2477	94.25659	77.11802	99.49571	100.2085	106.8291	125.5764	112.5523	110.248	108.9462
ILMN_2392803	106.3862	114.796	112.0367	126.4596	103.3327	119.8709	104.5045	111.5325	101.7537	106.6935
ILMN_2392818	98.86693	86.77006	90.74917	93.53944	91.18404	107.5693	116.7529	100.1803	95.65674	109.7896
ILMN_2392940	94.65317	85.16521	111.2455	88.5602	88.01405	83.40922	110.6899	93.13776	90.8862	86.34939
ILMN_2393046	148.8274	110.8362	207.5794	170.1938	354.1668	266.6033	218.6404	166.9219	232.5971	205.3025
ILMN_2393060	114.7617	106.5467	119.0145	98.30385	122.741	124.0496	150.5092	135.797	109.7725	106.5838
ILMN_2393067	103.2885	115.9237	107.3448	103.1997	139.5401	109.0732	110.5097	106.1387	105.2445	101.5318
ILMN_2393077	144.7915	120.2206	122.2255	120.0621	111.203	112.8414	97.21021	101.9114	111.1187	104.2661
ILMN_2393144	221.021	240.1583	412.8345	253.4342	602.2755	395.8792	247.9736	182.8785	453.311	252.8345
ILMN_2393149	125.0535	139.6543	111.3045	109.149	114.2854	153.3841	106.0839	115.1618	110.34	121.0393
ILMN_2393169	176.3389	212.1753	164.1783	214.7097	165.3109	170.9288	179.397	177.8872	248.0551	263.117
ILMN_2393243	139.1933	185.974	140.4103	142.3588	140.2384	140.3962	131.2597	138.5893	139.4513	137.0047
ILMN_2393254	264.2756	203.782	375.7163	282.0756	430.6798	432.8415	300.0201	222.729	217.7611	265.2197
ILMN_2393296	237.965	263.3948	189.0526	346.6839	161.3019	307.3215	191.4863	364.393	161.8379	304.0431
ILMN_2393341	146.0671	130.8216	142.1526	131.7886	126.1688	114.9816	152.5233	137.0423	133.1467	121.4342
ILMN_2393450	1729.192	738.1862	1153.662	535.1721	2254.272	717.661	1544.493	691.9515	1528.838	520.5898
ILMN_2393456	103.4985	123.5468	115.6375	117.8286	114.2846	115.0031	117.5692	98.2714	116.9933	124.7001
ILMN_2393461	111.2268	112.7373	93.12437	101.1025	101.454	100.2651	97.43438	85.78967	113.4863	114.6145
ILMN_2393497	260.5977	284.6065	216.49	299.2263	199.0875	222.1825	226.6699	322.9769	266.9204	265.7549
ILMN_2393544	177.8292	229.3788	171.0286	190.452	239.5262	280.2753	184.5996	210.0863	173.0305	171.9251
ILMN_2393573	173.9153	184.727	157.2928	142.6978	172.2932	167.7998	174.3468	171.8734	172.97	173.2278
ILMN_2393693	116.287	116.0921	129.1104	114.6357	135.7225	102.7467	120.957	125.6447	108.0031	124.4016
ILMN_2393712	128.3977	142.4737	153.33	145.0032	129.3172	129.6303	138.7173	151.6744	140.4841	140.8177
ILMN_2393763	940.6184	779.0874	1295.977	908.0768	1440.307	1218.374	1159.839	862.6761	922.017	681.6427
ILMN_2393765	3282.66	1924.617	3009.354	3086.555	1337.281	1323.981	3159.797	2923.388	3985.99	3566.66
ILMN_2393775	110.7584	90.09425	91.89597	103.9142	99.44431	93.60004	88.91827	97.56687	96.86965	95.21838
ILMN_2393968	91.52547	94.20294	104.4018	96.71815	95.94615	96.35697	104.2595	111.8053	110.5488	94.92197
ILMN_2393994	207.116	213.517	151.6343	174.8961	211.2667	192.4474	140.457	163.2166	138.2872	135.9039
ILMN_2394027	229.1905	307.646	166.0045	213.517	153.0551	167.1705	135.5667	143.4547	197.3063	174.7479
ILMN_2394102	125.8534	132.4868	122.5899	110.9985	111.3787	105.7712	116.4161	106.1877	119.6031	111.4961
ILMN_2394106	102.6748	104.3295	103.7381	125.91	99.68682	112.8443	107.8141	109.4413	107.005	99.36122
ILMN_2394132	444.9167	419.2312	237.0877	232.7203	295.5312	246.1206	319.7698	271.4219	509.1663	420.4784
ILMN_2394147	81.44578	93.11761	88.10801	89.03425	75.67405	93.17535	92.21542	74.90706	95.88944	87.73447
ILMN_2394161	200.396	381.2859	107.4962	339.164	120.5005	481.4966	122.685	446.6225	111.712	254.7493
ILMN_2394193	633.6113	552.7262	431.4954	521.1172	358.3928	317.1512	347.9323	364.9085	440.252	394.054
ILMN_2394210	97.5834	104.868	106.8091	90.92253	113.969	101.8215	96.0232	99.27523	99.54266	88.78204
ILMN_2394242	121.6809	134.951	122.5362	125.2846	113.5507	118.1323	126.3486	127.1148	118.049	164.1108
ILMN_2394250	140.3469	109.2524	143.6202	121.1695	150.1802	147.4449	206.791	173.543	169.2049	122.8052
ILMN_2394264	131.4147	112.0578	133.5543	127.3986	131.8273	127.3125	126.7312	130.4244	154.7555	116.0237
ILMN_2394276	99.12063	102.5016	98.03422	111.9731	107.1216	102.0448	121.2312	104.6116	101.7006	100.86
ILMN_2394287	96.3959	88.21598	85.81031	91.9272	89.4789	95.10674	93.4775	85.08374	90.64598	95.1845
ILMN_2394296	196.6504	237.1924	229.5564	227.9218	151.4683	253.2684	221.6126	368.4373	184.0664	243.3101
ILMN_2394305	536.0974	173.0305	280.5009	135.085	215.22	168.8438	431.3556	186.4453	148.5209	124.2191
ILMN_2394362	114.3242	104.5663	110.4982	99.23462	106.4558	108.6979	100.6524	112.6103	110.0973	98.33846
ILMN_2394366	97.7096	102.9781	104.3065	101.3686	99.21516	101.4247	124.2412	118.7717	96.0074	105.2868
ILMN_2394381	202.8722	150.9699	167.4957	209.0083	146.2896	155.9602	184.1887	195.4008	196.709	225.6259
ILMN_2394421	100.5774	94.52338	103.6086	90.06836	89.30397	112.2074	101.552	100.5156	95.76926	93.22208
ILMN_2394438	17252.61	19282.97	17357.73	18848.39	20495.04	18600.64	21091.09	20261.42	21248.44	20424.67
ILMN_2394498	609.7175	783.6	1044.122	868.4315	907.181	988.8665	1012.163	1016.235	622.8747	882.9421
ILMN_2394523	106.4861	114.0961	120.6912	122.677	130.177	119.1883	101.4212	103.2507	106.0384	119.806
ILMN_2394552	128.498	106.694	105.4342	130.4341	132.0554	122.0126	93.32473	110.1747	102.0483	108.8811
ILMN_2394557	95.02	100.8279	98.0104	97.95489	84.80975	93.84394	93.01997	89.19488	78.02658	97.16022
ILMN_2394561	634.1437	555.2385	958.8121	432.1045	1621.819	725.8805	1083.972	432.1045	827.7792	307.3215
ILMN_2394571	680.8611	547.5803	646.3143	591.3105	764.0953	624.8629	646.0506	716.5123	394.9382	425.7925
ILMN_2394576	170.4124	175.0042	184.2385	177.7379	240.9465	206.9193	186.247	194.5048	160.1842	154.0862
ILMN_2394613	97.82153	95.43999	103.9438	92.01148	94.9916	99.4349	90.01073	95.83309	94.00966	101.4126
ILMN_2394750	115.352	112.4625	105.4623	107.3422	110.7662	112.7922	125.7377	124.5054	115.2103	114.7938
ILMN_2394777	103.4056	100.768	103.9038	112.9048	105.7507	110.4011	100.2397	110.727	99.46684	109.8124
ILMN_2394841	77.56456	83.61008	87.56299	86.98043	81.23045	80.9493	94.25246	82.9598	81.15221	78.62142
ILMN_2394897	93.9481	100.5508	92.937	92.46117	98.26962	93.00782	86.27012	104.6448	99.40714	119.4213
ILMN_2394902	86.40369	103.5106	104.239	95.90652	102.7988	99.02901	103.0054	100.3558	96.68137	105.4008
ILMN_2394975	116.371	110.7364	103.1149	120.7758	107.5865	116.52	109.9247	100.9349	88.12209	106.4941
ILMN_2395043	1343.515	2060.367	1563.588	2030.047	935.5363	1390.834	1644.75	2402.968	1377.822	1698.232
ILMN_2395055	126.3017	121.7872	110.5287	121.5813	133.3882	138.0137	122.8339	119.7104	122.524	124.4993
ILMN_2395092	96.29218	95.47577	107.9054	105.0686	104.186	101.2962	105.6907	112.5939	107.525	103.4334
ILMN_2395139	103.6093	99.02374	101.5065	98.21001	97.7805	95.01198	99.24933	96.05223	93.93959	89.49161
ILMN_2395156	92.27312	107.5693	107.262	124.8232	106.9522	99.87061	106.4429	95.87266	87.46068	99.94885
ILMN_2395204	500.4884	431.7206	691.1421	532.171	707.5639	471.2759	585.446	456.4929	632.965	532.0685
ILMN_2395214	470.3595	176.8227	306.6963	172.3714	356.2894	237.2144	417.3437	203.4342	308.0817	284.2448
ILMN_2395236	108.7359	139.0512	154.2701	127.4211	157.0358	133.2554	120.924	123.3875	116.0318	116.139
ILMN_2395240	100.0542	97.12584	101.3014	90.76216	90.04906	90.83215	106.3545	100.6647	96.12009	87.13112
ILMN_2395285	145.1352	212.7017	183.2639	190.3073	231.9594	206.115	216.7027	179.3706	307.9037	330.5934
ILMN_2395314	103.0647	92.62102	99.97702	96.54532	104.4659	99.51353	107.7747	106.9216	92.39378	105.469
ILMN_2395373	241.2813	187.6807	139.4718	141.9826	184.2191	157.9428	182.2113	176.7376	185.2738	173.0681
ILMN_2395375	232.0117	151.4604	123.684	116.3995	162.7231	137.3747	136.6937	132.0486	142.8577	154.4415
ILMN_2395389	175.8421	248.2866	240.5173	239.2536	219.2504	256.762	273.3761	383.8515	211.1089	295.5908
ILMN_2395451	209.0899	272.0532	204.4352	178.8501	234.2188	288.5308	208.8321	205.4908	194.5734	221.8501
ILMN_2395474	465.0446	394.9382	367.0136	277.2995	392.6683	270.2862	332.4385	311.7662	344.5595	362.4559
ILMN_2395496	97.64631	84.90998	82.37192	97.52745	83.01786	105.267	95.14573	94.24561	85.93542	84.60629
ILMN_2395506	79.45276	82.17679	89.02805	80.25511	81.17209	78.82464	85.91116	102.6044	86.82329	97.31345
ILMN_2395652	126.551	112.8443	101.5052	108.7541	108.5927	106.5816	86.88889	108.2512	109.1271	110.4163
ILMN_2395692	90.89465	76.62457	91.59146	86.80275	85.37856	79.30846	97.33597	77.2729	91.98663	83.96959
ILMN_2395711	100.0039	94.25447	104.2307	101.7528	119.9932	95.56826	127.3631	98.48366	136.9441	103.3502
ILMN_2395728	491.0803	311.6849	677.857	450.3686	525.7167	494.296	563.0333	442.0256	465.6657	411.8367
ILMN_2395827	82.0249	86.31533	90.34107	86.67422	95.07449	95.15952	91.96868	85.54626	90.16113	94.29356
ILMN_2395856	408.4139	330.7985	617.4313	318.5203	514.4482	320.9323	349.3137	278.7348	389.6266	257.852
ILMN_2395913	108.0284	155.4291	124.9206	129.5925	106.5108	131.8682	124.1739	114.8075	117.2857	151.5186
ILMN_2395926	717.3936	499.0542	419.0053	511.216	414.2644	478.969	456.269	475.0079	492.5558	584.1179
ILMN_2395932	518.0002	503.9948	685.4716	536.2128	852.0469	637.3875	639.5063	487.4329	963.1123	569.7043
ILMN_2395969	479.1995	447.5345	865.7396	652.1401	778.7864	980.5133	1182.683	957.614	676.825	582.3464
ILMN_2395974	429.8317	437.7383	1046.75	619.6733	920.2493	919.9682	1545.848	1154.976	668.5594	560.3472
ILMN_2395981	120.8923	115.7033	126.4524	132.3946	114.6022	117.6676	154.3797	140.254	130.3248	134.3301
ILMN_2396002	258.833	191.0991	290.4302	249.3122	217.039	260.863	218.133	209.0083	220.2521	250.5981
ILMN_2396011	89.44959	85.75925	87.97195	86.68442	87.8548	89.44959	90.91726	105.0719	95.4213	105.2137
ILMN_2396020	1643.385	503.3105	981.471	589.211	1127.139	732.9559	848.8118	669.3764	1698.232	1211.018
ILMN_2396039	90.5798	94.61443	95.56876	93.59207	95.01135	93.19241	104.0208	110.2732	110.338	94.09938
ILMN_2396148	89.00811	93.87521	117.1408	87.87501	105.5282	95.28358	126.3138	101.4693	96.06564	94.42709
ILMN_2396198	89.25582	99.04385	86.58424	86.84229	94.30001	95.27767	99.58719	105.7444	107.6671	94.8588
ILMN_2396269	84.59464	68.60513	91.17265	87.48354	87.08022	87.22403	96.52542	89.34101	91.22792	93.23009
ILMN_2396272	1854.617	1920.723	1182.683	843.0264	2220.252	897.6787	1324.963	824.6383	2259.993	1756.073
ILMN_2396287	87.16629	88.47483	86.92438	81.01311	101.6552	100.7626	99.91332	87.73737	80.17979	99.4849
ILMN_2396292	97.38899	99.96973	102.7385	108.8256	99.03344	115.5789	95.41762	130.6224	108.3982	112.9698
ILMN_2396338	124.2412	111.2001	107.89	110.5104	120.3916	107.9908	111.2268	101.1863	117.1212	130.6648
ILMN_2396410	164.0777	240.0674	184.6757	181.4458	232.1412	210.6252	219.8508	208.981	185.4097	172.3876
ILMN_2396444	143.0715	175.1042	118.7991	128.7296	118.0033	119.0488	134.7544	168.5669	135.5022	117.9567
ILMN_2396546	105.6532	297.7071	119.8788	226.1554	98.28045	168.1357	144.3601	254.9257	104.6165	291.0179
ILMN_2396551	84.40717	86.34939	92.40323	87.03845	83.66251	92.46412	87.82586	94.69628	92.64861	86.74924
ILMN_2396571	198.1902	216.45	189.16	169.3974	206.8971	209.0739	177.3009	159.4722	198.1153	199.7037
ILMN_2396639	93.55987	107.3861	101.5689	101.4592	106.1987	107.809	124.0416	109.9899	88.39405	97.92956
ILMN_2396648	638.2145	775.8057	922.4482	864.3245	727.2158	706.7553	937.3754	909.7435	1065.474	1032.208
ILMN_2396672	102.7142	95.67426	112.9787	100.9916	103.1717	100.6933	104.6901	108.2624	96.57563	98.66405
ILMN_2396691	96.65228	93.10838	112.9653	93.19318	89.53166	103.8081	120.3741	87.15141	96.64509	102.9425
ILMN_2396697	121.3519	116.8605	100.4592	99.7534	109.5104	111.9682	117.4451	114.7028	112.787	108.2783
ILMN_2396702	106.2667	143.884	103.8874	116.6552	129.6516	112.157	98.02328	106.5333	96.71866	93.29362
